date,open,high,low,close,volume
2025-01-02,103.7551038174913,104.44501702625519,102.41360672384722,102.82563781738281,12685400
2025-01-03,103.48680247733922,103.95632388606363,102.96936758768403,103.35265350341797,14237900
2025-01-06,103.71677649035043,105.19242259071078,103.02686326830442,103.2376708984375,15623700
2025-01-07,104.38752204742411,105.4607138260942,103.75509919736149,104.20545959472656,12625900
2025-01-08,102.82564259132224,103.20892853738285,101.57997240483944,102.4615249633789,17858100
2025-01-10,104.15754656353744,105.4990436032309,101.35957182769468,102.08781433105469,19304500
2025-01-13,102.65316073964539,105.04868868166562,102.65316073964539,104.722900390625,17073400
2025-01-14,104.24378920329367,105.17325516456734,103.32390740023322,105.13492584228516,11191200
2025-01-15,105.4511332322454,107.06092815363203,104.89536904628049,106.8501205444336,14521100
2025-01-16,106.54350311092344,107.02260869942754,105.9302485424839,106.6680679321289,10366600
2025-01-17,106.39018087070575,108.15329315598468,106.18895741015127,107.62627410888672,19298500
2025-01-21,107.36755464833304,107.49211945717147,106.48599489697446,106.8117904663086,20416300
2025-01-22,106.55307645908977,106.90761721474266,104.82830078347212,104.95286560058594,15718000
2025-01-23,105.70026126433338,106.49557821052183,105.02951643656621,105.54695129394531,13726800
2025-01-24,105.63319257266721,106.08355297195963,103.87967176663713,104.11922454833984,14235900
2025-01-27,104.45459524586377,105.83441427436773,103.86050172530209,105.56611633300781,15926700
2025-01-28,105.7960942324887,106.23687047443741,103.28557844340267,103.52513122558594,15862000
2025-01-29,103.2089252132954,104.23421088240727,102.97895657729426,104.1288070678711,12345500
2025-01-30,104.67498424387388,105.2594936316984,104.15754934429624,104.99119567871094,14346300
2025-01-31,105.93023855060767,105.93023855060767,101.66619482878474,102.36569213867188,20376500
2025-02-03,102.18363791763001,102.81606079478019,100.91879947390068,102.61483001708984,14623200
2025-02-04,102.25071239966123,105.6715259615973,102.07823409777491,105.36489868164062,14835700
2025-02-05,105.15408192956859,105.41280301522906,104.54082742287989,105.2882308959961,13364400
2025-02-06,106.1410447876004,106.40935004774677,103.47721898742789,103.89883422851562,13411400
2025-02-07,104.23421105345493,105.14451606134558,103.79343478765813,104.33961486816406,10051600
2025-02-10,105.4128131587738,106.39018533830516,105.28824102755367,106.33269500732422,12142200
2025-02-11,106.93636636666814,107.80834205069024,106.18896281497555,107.0034408569336,12713100
2025-02-12,106.39436590801415,106.56838696936224,103.61969881206466,103.78404998779297,18244100
2025-02-13,103.59070463472708,104.8088521594553,102.98162718438188,104.53814697265625,15460000
2025-02-14,104.91519091259184,106.5683948049332,104.5091441982451,104.64449310302734,15733500
2025-02-18,105.02153365631874,107.30313993262904,104.7218335747908,106.48137664794922,20060300
2025-02-19,107.0807814781061,108.40526816048438,106.40402962034253,106.63606262207031,10964700
2025-02-20,106.89708820130596,108.68563347223139,106.29768069050415,108.27958679199219,16325800
2025-02-21,107.62217733496244,108.13457064047064,106.88742091289475,107.01310729980469,14710000
2025-02-24,107.24513491816715,108.14424253493563,106.65539726760063,107.57383728027344,13153500
2025-02-25,107.60285436784406,108.40527793261127,105.2729058865369,106.08500671386719,14497000
2025-02-26,106.09466478577782,106.22035117844231,104.91518945255048,105.82396697998047,10446400
2025-02-27,106.3556941954121,107.59317402540808,105.64994006138792,106.49104309082031,15293200
2025-02-28,106.45237587349803,107.87354671732126,105.70794953818017,107.63185119628906,18821700
2025-03-03,107.98955932868854,108.43428559257353,102.97196516593289,104.1804428100586,18706900
2025-03-04,102.82693225605811,105.34056393554387,102.42088559361004,103.96773529052734,19394900
2025-03-05,102.3242069127349,102.79793541996979,100.22629166970569,101.9375,24822200
2025-03-06,101.92783461397111,104.51881087386532,100.89337808722017,104.04508972167969,17150200
