date,open,high,low,close,volume
2024-01-02,49.213911661432995,49.26487918925224,47.565920930034586,48.13856887817383,411254000
2024-01-03,47.4559877548122,48.15455817196312,47.291087653176916,47.53993606567383,320896000
2024-01-04,47.73781584044559,48.47036973426666,47.478975200634494,47.96867752075195,306535000
2024-01-05,48.43239101183954,49.51672715055194,48.27648428603865,49.06700134277344,415039000
2024-01-08,49.48175412771333,52.24306669740862,49.44877334196531,52.22107696533203,642510000
2024-01-09,52.368989354850214,54.291813775257275,51.658421354299875,53.10753631591797,773100000
2024-01-10,53.58324641272958,54.566642620850935,53.45632128428564,54.316795349121094,533796000
2024-01-11,54.965399369459846,55.312187494704844,53.527279337957886,54.78850555419922,596759000
2024-01-12,54.58662953889082,54.93641799826661,54.29680960809761,54.67657470703125,352994000
2024-01-16,54.984391900558016,56.800279452629056,54.86646395445467,56.347557067871094,449580000
2024-01-17,56.312579806380306,56.43650460830921,54.706563019184806,56.018760681152344,474394000
2024-01-18,57.225019450786334,57.5648119047759,56.07272391506558,57.072113037109375,491650000
2024-01-19,57.953569636409725,59.463648066531206,57.19003646845247,59.454654693603516,543501000
2024-01-22,60.01231668308295,60.29414590763177,59.03391464914335,59.617557525634766,452955000
2024-01-23,59.53360947543731,59.8734019281728,58.549210583878605,59.83642578125,294654000
2024-01-24,60.26716017281773,62.810603561548206,59.901382639629475,61.32451248168945,560271000
2024-01-25,62.311914954127865,62.68069286197914,60.81283115751821,61.57936477661133,482777000
2024-01-26,60.92276141821586,61.74526054571479,60.53600059416135,60.993717193603516,390309000
2024-01-29,61.1945932389414,62.450825336358335,60.869794823781135,62.426841735839844,348733000
2024-01-30,62.861579220191196,63.45421549320403,62.22196696017239,62.735652923583984,410735000
2024-01-31,61.402469372359604,62.230965375095856,60.662923519798866,61.489418029785156,453795000
2024-02-01,62.06206301871128,63.1523999678792,61.61234096321601,62.98849868774414,369146000
2024-02-02,63.93491403332179,66.55930912654547,63.65108714697043,66.11958312988281,476578000
2024-02-05,68.18331639891433,69.45454244217241,67.16394292298222,69.28964233398438,680078000
