date,open,high,low,close,volume
2024-01-02,48.319000244140625,48.46500015258789,46.18600082397461,46.849998474121094,50494000
2024-01-03,46.731998443603516,47.505001068115234,46.57699966430664,47.0260009765625,34437000
2024-01-04,47.29800033569336,48.07400131225586,46.65299987792969,47.46699905395508,36365000
2024-01-05,47.650001525878906,47.95500183105469,47.18000030517578,47.40599822998047,26313000
2024-01-08,47.388999938964844,48.52399826049805,47.3650016784668,48.50299835205078,36758000
2024-01-09,47.553001403808594,48.50899887084961,47.380001068115234,48.20899963378906,35268000
2024-01-10,48.15999984741211,48.70000076293945,47.29499816894531,47.83300018310547,43424000
2024-01-11,49.25400161743164,50.340999603271484,48.38199996948242,49.222999572753906,79933000
2024-01-12,50.05099868774414,50.07899856567383,49.06100082397461,49.215999603271484,50037000
2024-01-16,49.0,49.415000915527344,47.801998138427734,48.124000549316406,46790000
2024-01-17,48.45000076293945,48.62099838256836,47.5260009765625,48.03300094604492,48946000
2024-01-18,48.00299835205078,48.57699966430664,47.801998138427734,48.53099822998047,40544000
2024-01-19,48.49800109863281,48.56700134277344,47.60599899291992,48.29499816894531,56724000
2024-01-22,48.755001068115234,48.97999954223633,47.9900016784668,48.57099914550781,52123000
2024-01-23,49.20000076293945,49.895999908447266,48.13999938964844,49.21900177001953,155060000
2024-01-24,53.775001525878906,56.25,53.707000732421875,54.48699951171875,264328000
2024-01-25,55.19499969482422,56.34600067138672,54.84600067138672,56.20000076293945,94519000
2024-01-26,56.180999755859375,57.9640007019043,55.84299850463867,57.04199981689453,127706000
2024-01-29,57.1349983215332,57.85499954223633,56.268001556396484,57.57899856567383,69054000
2024-01-30,56.731998443603516,57.0880012512207,56.082000732421875,56.28499984741211,61818000
2024-01-31,56.28499984741211,57.21500015258789,56.20399856567383,56.4109992980957,48576000
2024-02-01,56.70199966430664,57.26599884033203,56.382999420166016,56.750999450683594,31740000
2024-02-02,56.45199966430664,56.779998779296875,56.23699951171875,56.4640007019043,40328000
2024-02-05,56.24700164794922,57.57500076293945,55.720001220703125,56.20600128173828,41431000
2024-02-06,56.4119987487793,56.63399887084961,55.4370002746582,55.5880012512207,28403000
2024-02-07,55.816001892089844,56.779998779296875,55.49800109863281,55.93000030517578,43736000
2024-02-08,56.05500030517578,56.369998931884766,55.57400131225586,55.85300064086914,31755000
2024-02-09,56.5,56.599998474121094,55.810001373291016,56.13199996948242,30557000
2024-02-12,56.0359992980957,56.84400177001953,55.70000076293945,55.78499984741211,36085000
2024-02-13,55.08000183105469,55.91999816894531,54.900001525878906,55.45199966430664,35115000
2024-02-14,56.72600173950195,58.125,56.433998107910156,57.93299865722656,56342000
2024-02-15,58.191001892089844,59.37699890136719,58.03200149536133,59.34600067138672,52209000
2024-02-16,59.69499969482422,59.70000076293945,57.74599838256836,58.39500045776367,43257000
2024-02-20,58.018001556396484,58.599998474121094,56.965999603271484,57.51300048828125,31242000
2024-02-21,57.35100173950195,57.577999114990234,56.731998443603516,57.334999084472656,22706000
2024-02-22,58.275001525878906,59.084999084472656,57.888999938964844,58.84700012207031,35266000
2024-02-23,58.63999938964844,59.24300003051758,57.981998443603516,58.35599899291992,25689000
2024-02-26,58.35599899291992,59.07500076293945,58.32699966430664,58.76499938964844,23937000
2024-02-27,59.5,60.5359992980957,59.233001708984375,60.16699981689453,44894000
2024-02-28,59.57899856567383,59.81700134277344,59.000999450683594,59.64799880981445,26052000
2024-02-29,60.42499923706055,60.45199966430664,59.51599884033203,60.29199981689453,35721000
2024-03-01,59.98099899291992,62.02799987792969,59.95000076293945,61.933998107910156,42703000
2024-03-04,62.15599822998047,62.44200134277344,61.507999420166016,61.58300018310547,30203000
2024-03-05,61.0099983215332,61.090999603271484,59.20000076293945,59.849998474121094,38496000
2024-03-06,60.29899978637695,60.792999267578125,59.35599899291992,59.76900100708008,24696000
2024-03-07,59.933998107910156,61.053001403808594,59.59000015258789,60.85100173950195,27428000
2024-03-08,60.82699966430664,61.60900115966797,60.08399963378906,60.481998443603516,27772000
2024-03-11,60.80799865722656,61.099998474121094,60.0369987487793,60.09299850463867,25009000
2024-03-12,60.020999908447266,61.529998779296875,59.62699890136719,61.108001708984375,28216000
2024-03-13,61.33700180053711,61.48500061035156,60.72100067138672,60.94499969482422,21921000
2024-03-14,61.5,62.08000183105469,60.73500061035156,61.30099868774414,31205000
2024-03-15,62.29199981689453,62.29199981689453,60.38199996948242,60.5880012512207,66716000
2024-03-18,61.35599899291992,62.74100112915039,61.04499816894531,61.8390007019043,33442000
2024-03-19,61.5620002746582,62.12799835205078,60.79999923706055,62.07400131225586,21426000
2024-03-20,61.994998931884766,62.95100021362305,61.83399963378906,62.76900100708008,26395000
2024-03-21,63.064998626708984,63.43600082397461,62.233001708984375,62.270999908447266,25077000
2024-03-22,62.41600036621094,62.904998779296875,62.099998474121094,62.80099868774414,21357000
2024-03-25,62.790000915527344,63.04600143432617,62.316001892089844,62.74599838256836,18033000
2024-03-26,62.52000045776367,63.43899917602539,61.917999267578125,62.92399978637695,28045000
2024-03-27,62.9010009765625,63.1349983215332,61.073001861572266,61.35300064086914,26283000
2024-03-28,61.499000549316406,61.5,60.159000396728516,60.733001708984375,37088000
2024-04-01,60.79999923706055,61.51100158691406,60.55699920654297,61.430999755859375,21159000
2024-04-02,61.099998474121094,61.50299835205078,60.55099868774414,61.42100143432617,20292000
2024-04-03,61.275001525878906,63.04100036621094,61.150001525878906,63.007999420166016,29312000
2024-04-04,63.32099914550781,63.79999923706055,61.65800094604492,61.7140007019043,30643000
2024-04-05,62.492000579833984,63.79100036621094,62.270999908447266,63.61800003051758,33788000
2024-04-08,63.638999938964844,63.900001525878906,62.81100082397461,62.840999603271484,21457000
2024-04-09,63.19900131225586,63.19900131225586,61.5629997253418,61.81999969482422,21436000
2024-04-10,61.09700012207031,62.013999938964844,60.933998107910156,61.858001708984375,28062000
2024-04-11,62.44200134277344,63.16600036621094,61.7239990234375,62.87799835205078,26627000
2024-04-12,62.823001861572266,63.3120002746582,61.891998291015625,62.28300094604492,29593000
2024-04-15,63.016998291015625,63.016998291015625,60.387001037597656,60.71500015258789,30854000
2024-04-16,60.75,62.244998931884766,60.75,61.75199890136719,35191000
2024-04-17,62.09700012207031,62.09700012207031,60.770999908447266,61.36899948120117,33122000
2024-04-18,61.209999084472656,62.132999420166016,60.542999267578125,61.055999755859375,84684000
2024-04-19,56.78799819946289,57.900001525878906,55.215999603271484,55.50400161743164,164497000
2024-04-22,55.066001892089844,55.861000061035156,54.20100021362305,55.459999084472656,85977000
2024-04-23,55.64899826049805,57.92100143432617,55.52799987792969,57.775001525878906,49755000
2024-04-24,57.430999755859375,57.691001892089844,55.130001068115234,55.512001037597656,53553000
2024-04-25,54.94599914550781,56.65399932861328,54.57099914550781,56.47999954223633,38071000
2024-04-26,55.82099914550781,56.29199981689453,55.319000244140625,56.12300109863281,43326000
2024-04-29,55.917999267578125,55.9640007019043,55.42399978637695,55.94900131225586,25089000
2024-04-30,56.0,56.0,54.9379997253418,55.06399917602539,33615000
2024-05-01,54.784000396728516,56.03900146484375,54.42499923706055,55.17100143432617,34732000
2024-05-02,55.60200119018555,56.54600143432617,55.558998107910156,56.51499938964844,30682000
2024-05-03,56.599998474121094,58.0260009765625,56.51599884033203,57.933998107910156,33075000
2024-05-06,58.18199920654297,59.73400115966797,58.025001525878906,59.696998596191406,36863000
2024-05-07,59.62799835205078,60.60499954223633,59.13199996948242,60.599998474121094,36141000
2024-05-08,60.16299819946289,61.821998596191406,60.16299819946289,60.946998596191406,30939000
2024-05-09,61.439998626708984,61.571998596191406,60.57500076293945,61.20899963378906,20654000
2024-05-10,61.900001525878906,62.39799880981445,60.50600051879883,61.08700180053711,26536000
2024-05-13,61.43000030517578,61.821998596191406,60.68299865722656,61.659000396728516,20862000
2024-05-14,61.516998291015625,62.14799880981445,60.84000015258789,61.36600112915039,27924000
2024-05-15,61.856998443603516,62.40999984741211,60.90999984741211,61.35200119018555,56706000
2024-05-16,61.57500076293945,61.83399963378906,60.909000396728516,61.051998138427734,30564000
2024-05-17,61.70000076293945,62.57899856567383,61.47100067138672,62.11000061035156,37827000
2024-05-20,62.040000915527344,64.43699645996094,61.95199966430664,64.08200073242188,38579000
2024-05-21,63.67599868774414,65.08799743652344,63.422000885009766,65.06099700927734,29202000
2024-05-22,64.71399688720703,64.92500305175781,63.8120002746582,64.0469970703125,21762000
2024-05-23,64.23400115966797,64.27100372314453,63.0,63.56700134277344,23139000
