date,open,high,low,close,volume
2023-01-03,128.2238013285794,128.83401111884518,122.21023430585915,123.09603118896484,112117500
2023-01-04,124.88729543343348,126.62936374107429,123.10586505340991,124.36566162109375,89113600
2023-01-05,125.12351256937882,125.75341088924934,122.79092293482029,123.04681396484375,80962700
2023-01-06,124.02118700839063,128.23362708296847,122.91886125861728,127.57420349121094,87754700
2023-01-09,128.41079711233908,131.30439758356596,127.83994943275363,128.09584045410156,70790800
2023-01-10,128.20410381019116,129.18832083166095,126.09787998496417,128.66668701171875,63896200
2023-01-11,129.17849644752224,131.402821722743,128.40097153395064,131.38314819335938,69458900
2023-01-12,131.76698078856714,132.14097304777255,129.36548883237654,131.3043975830078,71379600
2023-01-13,129.94617875784812,132.79056549396478,129.58202324711493,132.63308715820312,57809700
2023-01-17,132.7019826183309,135.12314807764807,132.01303370787318,133.79446411132812,63646600
2023-01-18,134.66056331872014,136.42230495988363,132.8988066595986,133.0759735107422,69672800
2023-01-19,131.96381962844052,134.0995687562006,131.65871475561192,133.13504028320312,58280400
2023-01-20,133.14488168206822,135.84164181281548,132.10161400912494,135.69400024414062,80223600
2023-01-23,135.94007397852303,141.05801539977267,135.72354499448727,138.8828887939453,81760300
2023-01-24,138.0955084866108,140.90053342355856,138.0856717213938,140.2804718017578,66435100
2023-01-25,138.6663409653264,140.18202862963406,136.61916767862735,139.62103271484375,65799300
2023-01-26,140.91035682918778,141.9733130723702,139.66039693887691,141.68789672851562,54105100
2023-01-27,140.900529862646,144.90628582720518,140.82179068901345,143.62680053710938,70555800
2023-01-30,142.67209860282117,143.2527830109075,140.59540019505755,140.74302673339844,64015300
2023-01-31,140.4477331827307,142.0618481205238,140.0343639323399,142.01263427734375,65874500
2023-02-01,141.69771052689384,144.29604258311244,139.0895417079852,143.13465881347656,77663600
2023-02-02,146.54991104174482,148.79392468833726,145.83143680858885,148.4396209716797,118339000
2023-02-03,145.6936676139042,154.89610423261004,145.49682718195612,152.06155395507812,154357300
